Ticker,Day,Price
JNJ,2025-03-13,102.29
JNJ,2025-03-14,104.89
JNJ,2025-03-15,103.63
JNJ,2025-03-16,105.32
JNJ,2025-03-17,101.95
JNJ,2025-03-18,100.14
JNJ,2025-03-19,98.71
JNJ,2025-03-20,96.73
JNJ,2025-03-21,94.46
JNJ,2025-03-22,95.04
JNJ,2025-03-23,94.74
JNJ,2025-03-24,95.28
JNJ,2025-03-25,96.27
JNJ,2025-03-26,96.66
JNJ,2025-03-27,97.61
JNJ,2025-03-28,97.51
JNJ,2025-03-29,95.79
JNJ,2025-03-30,97.32
JNJ,2025-03-31,96.47
JNJ,2025-04-01,95.12
JNJ,2025-04-02,94.87
JNJ,2025-04-03,93.58
JNJ,2025-04-04,93.0
JNJ,2025-04-05,93.48
JNJ,2025-04-06,93.97
JNJ,2025-04-07,92.71
JNJ,2025-04-08,92.03
JNJ,2025-04-09,93.53
JNJ,2025-04-10,94.23
JNJ,2025-04-11,97.21
JNJ,2025-04-12,98.94
JNJ,2025-04-13,100.66
JNJ,2025-04-14,98.58
JNJ,2025-04-15,99.72
JNJ,2025-04-16,99.64
JNJ,2025-04-17,98.82
JNJ,2025-04-18,99.07
JNJ,2025-04-19,100.48
JNJ,2025-04-20,101.24
JNJ,2025-04-21,99.91
JNJ,2025-04-22,101.03
JNJ,2025-04-23,100.07
JNJ,2025-04-24,100.4
JNJ,2025-04-25,99.94
JNJ,2025-04-26,99.61
JNJ,2025-04-27,100.77
JNJ,2025-04-28,99.21
JNJ,2025-04-29,102.14
JNJ,2025-04-30,99.39
JNJ,2025-05-01,98.5
JNJ,2025-05-02,99.05
JNJ,2025-05-03,99.92
JNJ,2025-05-04,99.77
JNJ,2025-05-05,99.69
JNJ,2025-05-06,100.3
JNJ,2025-05-07,99.96
JNJ,2025-05-08,102.07
JNJ,2025-05-09,103.36
JNJ,2025-05-10,104.72
JNJ,2025-05-11,103.22
JNJ,2025-05-12,103.09
JNJ,2025-05-13,102.63
JNJ,2025-05-14,101.09
JNJ,2025-05-15,101.64
JNJ,2025-05-16,100.82
JNJ,2025-05-17,101.82
JNJ,2025-05-18,100.2
JNJ,2025-05-19,102.82
JNJ,2025-05-20,101.44
JNJ,2025-05-21,101.78
JNJ,2025-05-22,102.99
JNJ,2025-05-23,102.12
JNJ,2025-05-24,103.43
JNJ,2025-05-25,101.54
JNJ,2025-05-26,103.78
JNJ,2025-05-27,103.8
JNJ,2025-05-28,102.87
JNJ,2025-05-29,102.41
JNJ,2025-05-30,103.66
JNJ,2025-05-31,102.76
JNJ,2025-06-01,101.61
JNJ,2025-06-02,101.27
JNJ,2025-06-03,99.5
JNJ,2025-06-04,102.26
JNJ,2025-06-05,101.39
JNJ,2025-06-06,102.66
JNJ,2025-06-07,102.99
JNJ,2025-06-08,101.48
JNJ,2025-06-09,101.47
JNJ,2025-06-10,102.67
JNJ,2025-06-11,102.38
JNJ,2025-06-12,104.23
JNJ,2025-06-13,105.84
JNJ,2025-06-14,107.31
JNJ,2025-06-15,106.57
JNJ,2025-06-16,104.86
JNJ,2025-06-17,103.9
JNJ,2025-06-18,104.2
JNJ,2025-06-19,105.06
JNJ,2025-06-20,101.69
JNJ,2025-06-21,101.68
JNJ,2025-06-22,101.92
JNJ,2025-06-23,101.5
JNJ,2025-06-24,103.48
JNJ,2025-06-25,104.14
JNJ,2025-06-26,106.21
JNJ,2025-06-27,105.86
JNJ,2025-06-28,107.36
JNJ,2025-06-29,110.03
JNJ,2025-06-30,112.21
JNJ,2025-07-01,110.39
JNJ,2025-07-02,109.97
JNJ,2025-07-03,109.4
JNJ,2025-07-04,110.21
JNJ,2025-07-05,111.35
JNJ,2025-07-06,109.96
JNJ,2025-07-07,110.07
JNJ,2025-07-08,106.78
JNJ,2025-07-09,109.12
JNJ,2025-07-10,108.28
JNJ,2025-07-11,108.37
JNJ,2025-07-12,107.87
JNJ,2025-07-13,109.74
JNJ,2025-07-14,105.17
JNJ,2025-07-15,105.14
JNJ,2025-07-16,104.98
JNJ,2025-07-17,104.26
JNJ,2025-07-18,107.0
JNJ,2025-07-19,105.58
JNJ,2025-07-20,106.81
JNJ,2025-07-21,107.39
JNJ,2025-07-22,109.44
JNJ,2025-07-23,108.35
JNJ,2025-07-24,107.16
JNJ,2025-07-25,108.94
JNJ,2025-07-26,109.64
JNJ,2025-07-27,107.13
JNJ,2025-07-28,106.26
JNJ,2025-07-29,106.88
JNJ,2025-07-30,108.23
JNJ,2025-07-31,107.13
JNJ,2025-08-01,102.55
JNJ,2025-08-02,103.36
JNJ,2025-08-03,101.49
JNJ,2025-08-04,98.46
JNJ,2025-08-05,94.36
JNJ,2025-08-06,95.52
JNJ,2025-08-07,95.71
JNJ,2025-08-08,95.38
JNJ,2025-08-09,97.39
JNJ,2025-08-10,98.33
JNJ,2025-08-11,100.74
JNJ,2025-08-12,98.66
JNJ,2025-08-13,98.61
JNJ,2025-08-14,96.25
JNJ,2025-08-15,95.91
JNJ,2025-08-16,95.56
JNJ,2025-08-17,96.46
JNJ,2025-08-18,96.53
JNJ,2025-08-19,97.43
JNJ,2025-08-20,98.47
JNJ,2025-08-21,101.7
JNJ,2025-08-22,101.22
JNJ,2025-08-23,99.8
JNJ,2025-08-24,100.17
JNJ,2025-08-25,98.97
JNJ,2025-08-26,101.2
JNJ,2025-08-27,100.77
JNJ,2025-08-28,99.92
JNJ,2025-08-29,99.21
JNJ,2025-08-30,100.29
JNJ,2025-08-31,100.05
JNJ,2025-09-01,99.09
JNJ,2025-09-02,101.6
JNJ,2025-09-03,100.3
JNJ,2025-09-04,100.36
JNJ,2025-09-05,101.34
JNJ,2025-09-06,98.89
JNJ,2025-09-07,99.61
JNJ,2025-09-08,98.05
JNJ,2025-09-09,99.26
JNJ,2025-09-10,97.84
JNJ,2025-09-11,98.86
JNJ,2025-09-12,100.52
JNJ,2025-09-13,101.82
JNJ,2025-09-14,102.21
JNJ,2025-09-15,101.85
JNJ,2025-09-16,100.98
JNJ,2025-09-17,103.23
JNJ,2025-09-18,102.15
JNJ,2025-09-19,100.57
JNJ,2025-09-20,101.58
JNJ,2025-09-21,100.38
JNJ,2025-09-22,98.96
JNJ,2025-09-23,96.84
JNJ,2025-09-24,96.14
JNJ,2025-09-25,96.02
JNJ,2025-09-26,96.37
JNJ,2025-09-27,97.76
JNJ,2025-09-28,98.53
JNJ,2025-09-29,98.25
JNJ,2025-09-30,97.96
JNJ,2025-10-01,98.71
JNJ,2025-10-02,100.61
JNJ,2025-10-03,100.8
JNJ,2025-10-04,100.1
JNJ,2025-10-05,98.62
JNJ,2025-10-06,96.5
JNJ,2025-10-07,97.47
JNJ,2025-10-08,98.32
JNJ,2025-10-09,99.18
JNJ,2025-10-10,98.98
JNJ,2025-10-11,101.09
JNJ,2025-10-12,100.36
JNJ,2025-10-13,101.81
JNJ,2025-10-14,101.75
JNJ,2025-10-15,100.83
JNJ,2025-10-16,101.73
JNJ,2025-10-17,102.36
JNJ,2025-10-18,102.91
JNJ,2025-10-19,103.03
JNJ,2025-10-20,102.97
JNJ,2025-10-21,106.73
JNJ,2025-10-22,108.64
JNJ,2025-10-23,109.83
JNJ,2025-10-24,110.01
JNJ,2025-10-25,111.68
JNJ,2025-10-26,112.56
JNJ,2025-10-27,112.6
JNJ,2025-10-28,112.09
JNJ,2025-10-29,111.95
JNJ,2025-10-30,106.75
JNJ,2025-10-31,107.09
JNJ,2025-11-01,106.31
JNJ,2025-11-02,108.88
JNJ,2025-11-03,108.91
JNJ,2025-11-04,106.99
JNJ,2025-11-05,106.91
JNJ,2025-11-06,105.24
JNJ,2025-11-07,105.99
JNJ,2025-11-08,106.45
JNJ,2025-11-09,108.0
JNJ,2025-11-10,106.72
JNJ,2025-11-11,106.78
JNJ,2025-11-12,104.61
JNJ,2025-11-13,105.72
JNJ,2025-11-14,106.54
JNJ,2025-11-15,107.34
JNJ,2025-11-16,107.34
JNJ,2025-11-17,108.01
JNJ,2025-11-18,110.64
JNJ,2025-11-19,110.17
JNJ,2025-11-20,110.4
JNJ,2025-11-21,108.62
JNJ,2025-11-22,107.21
JNJ,2025-11-23,107.37
JNJ,2025-11-24,109.16
JNJ,2025-11-25,108.74
JNJ,2025-11-26,108.36
JNJ,2025-11-27,107.7
JNJ,2025-11-28,106.84
JNJ,2025-11-29,107.31
JNJ,2025-11-30,104.93
JNJ,2025-12-01,106.96
JNJ,2025-12-02,105.9
JNJ,2025-12-03,107.06
JNJ,2025-12-04,105.03
JNJ,2025-12-05,106.09
JNJ,2025-12-06,107.17
JNJ,2025-12-07,107.79
JNJ,2025-12-08,106.19
JNJ,2025-12-09,106.59
JNJ,2025-12-10,104.72
JNJ,2025-12-11,104.32
JNJ,2025-12-12,105.94
JNJ,2025-12-13,107.22
JNJ,2025-12-14,107.24
JNJ,2025-12-15,105.68
JNJ,2025-12-16,106.71
JNJ,2025-12-17,106.74
JNJ,2025-12-18,103.09
JNJ,2025-12-19,104.31
JNJ,2025-12-20,104.27
JNJ,2025-12-21,106.17
JNJ,2025-12-22,104.44
JNJ,2025-12-23,99.58
JNJ,2025-12-24,100.0
JNJ,2025-12-25,100.44
JNJ,2025-12-26,97.92
JNJ,2025-12-27,96.49
JNJ,2025-12-28,100.57
JNJ,2025-12-29,100.11
JNJ,2025-12-30,101.21
JNJ,2025-12-31,100.23
JNJ,2026-01-01,97.13
JNJ,2026-01-02,96.88
JNJ,2026-01-03,96.5
JNJ,2026-01-04,95.92
JNJ,2026-01-05,95.76
JNJ,2026-01-06,96.14
JNJ,2026-01-07,95.92
JNJ,2026-01-08,94.12
JNJ,2026-01-09,94.81
JNJ,2026-01-10,92.08
JNJ,2026-01-11,89.29
JNJ,2026-01-12,90.28
JNJ,2026-01-13,90.97
JNJ,2026-01-14,90.89
JNJ,2026-01-15,89.01
JNJ,2026-01-16,88.07
JNJ,2026-01-17,87.73
JNJ,2026-01-18,85.65
JNJ,2026-01-19,84.71
JNJ,2026-01-20,85.54
JNJ,2026-01-21,87.39
JNJ,2026-01-22,86.84
JNJ,2026-01-23,87.83
JNJ,2026-01-24,85.35
JNJ,2026-01-25,86.2
JNJ,2026-01-26,85.16
JNJ,2026-01-27,85.56
JNJ,2026-01-28,85.24
JNJ,2026-01-29,86.94
JNJ,2026-01-30,85.81
JNJ,2026-01-31,86.62
JNJ,2026-02-01,86.26
JNJ,2026-02-02,86.05
JNJ,2026-02-03,85.82
JNJ,2026-02-04,84.74
JNJ,2026-02-05,84.72
JNJ,2026-02-06,84.64
JNJ,2026-02-07,84.95
JNJ,2026-02-08,85.05
JNJ,2026-02-09,86.08
JNJ,2026-02-10,87.28
JNJ,2026-02-11,85.91
JNJ,2026-02-12,87.04
JNJ,2026-02-13,85.51
JNJ,2026-02-14,86.26
JNJ,2026-02-15,87.07
JNJ,2026-02-16,84.61
JNJ,2026-02-17,84.73
JNJ,2026-02-18,84.13
JNJ,2026-02-19,83.18
JNJ,2026-02-20,84.88
JNJ,2026-02-21,84.05
JNJ,2026-02-22,83.04
JNJ,2026-02-23,83.14
JNJ,2026-02-24,84.0
JNJ,2026-02-25,83.82
JNJ,2026-02-26,85.3
JNJ,2026-02-27,85.98
JNJ,2026-02-28,83.22
JNJ,2026-03-01,82.56
JNJ,2026-03-02,81.87
JNJ,2026-03-03,82.46
JNJ,2026-03-04,79.27
JNJ,2026-03-05,82.36
JNJ,2026-03-06,83.02
JNJ,2026-03-07,83.21
JNJ,2026-03-08,84.7
PG,2025-03-09,465.54
PG,2025-03-10,471.66
PG,2025-03-11,478.42
PG,2025-03-12,479.36
PG,2025-03-13,478.35
PG,2025-03-14,474.94
PG,2025-03-15,469.09
PG,2025-03-16,464.29
PG,2025-03-17,454.97
PG,2025-03-18,454.46
PG,2025-03-19,443.12
PG,2025-03-20,444.39
PG,2025-03-21,444.14
PG,2025-03-22,445.12
PG,2025-03-23,441.65
PG,2025-03-24,462.51
PG,2025-03-25,472.05
PG,2025-03-26,463.32
PG,2025-03-27,464.94
PG,2025-03-28,460.72
PG,2025-03-29,453.76
PG,2025-03-30,444.73
PG,2025-03-31,447.62
PG,2025-04-01,443.07
PG,2025-04-02,449.55
PG,2025-04-03,456.3
PG,2025-04-04,465.8
PG,2025-04-05,459.88
PG,2025-04-06,463.17
PG,2025-04-07,467.59
PG,2025-04-08,464.28
PG,2025-04-09,458.93
PG,2025-04-10,470.15
PG,2025-04-11,471.75
PG,2025-04-12,476.28
PG,2025-04-13,470.44
PG,2025-04-14,461.91
PG,2025-04-15,457.98
PG,2025-04-16,457.13
PG,2025-04-17,449.89
PG,2025-04-18,449.83
PG,2025-04-19,438.58
PG,2025-04-20,431.27
PG,2025-04-21,435.63
PG,2025-04-22,439.6
PG,2025-04-23,437.02
PG,2025-04-24,430.4
PG,2025-04-25,423.82
PG,2025-04-26,421.45
PG,2025-04-27,425.54
PG,2025-04-28,431.51
PG,2025-04-29,428.31
PG,2025-04-30,420.96
PG,2025-05-01,422.66
PG,2025-05-02,417.47
PG,2025-05-03,414.23
PG,2025-05-04,422.55
PG,2025-05-05,427.83
PG,2025-05-06,428.84
PG,2025-05-07,420.74
PG,2025-05-08,422.07
PG,2025-05-09,428.86
PG,2025-05-10,426.45
PG,2025-05-11,435.18
PG,2025-05-12,443.7
PG,2025-05-13,454.91
PG,2025-05-14,457.0
PG,2025-05-15,461.04
PG,2025-05-16,470.93
PG,2025-05-17,474.1
PG,2025-05-18,470.55
PG,2025-05-19,467.39
PG,2025-05-20,469.07
PG,2025-05-21,460.07
PG,2025-05-22,459.09
PG,2025-05-23,466.7
PG,2025-05-24,451.61
PG,2025-05-25,462.12
PG,2025-05-26,469.97
PG,2025-05-27,466.74
PG,2025-05-28,470.56
PG,2025-05-29,470.58
PG,2025-05-30,479.35
PG,2025-05-31,486.46
PG,2025-06-01,476.35
PG,2025-06-02,480.57
PG,2025-06-03,479.09
PG,2025-06-04,479.68
PG,2025-06-05,474.47
PG,2025-06-06,487.08
PG,2025-06-07,494.74
PG,2025-06-08,489.28
PG,2025-06-09,479.58
PG,2025-06-10,476.81
PG,2025-06-11,479.93
PG,2025-06-12,481.66
PG,2025-06-13,490.8
PG,2025-06-14,496.65
PG,2025-06-15,503.93
PG,2025-06-16,506.41
PG,2025-06-17,495.96
PG,2025-06-18,494.51
PG,2025-06-19,502.43
PG,2025-06-20,502.05
PG,2025-06-21,505.85
PG,2025-06-22,503.44
PG,2025-06-23,495.72
PG,2025-06-24,494.8
PG,2025-06-25,497.1
PG,2025-06-26,492.24
PG,2025-06-27,490.5
PG,2025-06-28,483.64
PG,2025-06-29,491.82
PG,2025-06-30,489.66
PG,2025-07-01,500.44
PG,2025-07-02,512.05
PG,2025-07-03,511.43
PG,2025-07-04,503.75
PG,2025-07-05,488.24
PG,2025-07-06,477.57
PG,2025-07-07,467.83
PG,2025-07-08,477.61
PG,2025-07-09,478.44
PG,2025-07-10,481.24
PG,2025-07-11,465.48
PG,2025-07-12,457.19
PG,2025-07-13,463.31
PG,2025-07-14,465.31
PG,2025-07-15,464.28
PG,2025-07-16,468.23
PG,2025-07-17,479.86
PG,2025-07-18,478.27
PG,2025-07-19,478.77
PG,2025-07-20,480.16
PG,2025-07-21,497.7
PG,2025-07-22,482.27
PG,2025-07-23,487.24
PG,2025-07-24,486.4
PG,2025-07-25,490.55
PG,2025-07-26,485.74
PG,2025-07-27,485.38
PG,2025-07-28,490.59
PG,2025-07-29,514.04
PG,2025-07-30,520.31
PG,2025-07-31,513.73
PG,2025-08-01,510.48
PG,2025-08-02,507.02
PG,2025-08-03,493.54
PG,2025-08-04,491.11
PG,2025-08-05,496.53
PG,2025-08-06,487.13
PG,2025-08-07,494.86
PG,2025-08-08,498.49
PG,2025-08-09,493.03
PG,2025-08-10,491.98
PG,2025-08-11,503.92
PG,2025-08-12,509.5
PG,2025-08-13,509.56
PG,2025-08-14,507.75
PG,2025-08-15,508.33
PG,2025-08-16,504.45
PG,2025-08-17,488.77
PG,2025-08-18,503.97
PG,2025-08-19,505.15
PG,2025-08-20,508.18
PG,2025-08-21,507.73
PG,2025-08-22,502.17
PG,2025-08-23,500.77
PG,2025-08-24,488.9
PG,2025-08-25,505.88
PG,2025-08-26,496.6
PG,2025-08-27,488.97
PG,2025-08-28,485.76
PG,2025-08-29,495.23
PG,2025-08-30,495.34
PG,2025-08-31,486.24
PG,2025-09-01,495.48
PG,2025-09-02,500.94
PG,2025-09-03,505.0
PG,2025-09-04,510.45
PG,2025-09-05,529.12
PG,2025-09-06,546.75
PG,2025-09-07,541.15
PG,2025-09-08,554.49
PG,2025-09-09,557.68
PG,2025-09-10,561.88
PG,2025-09-11,547.79
PG,2025-09-12,546.39
PG,2025-09-13,539.77
PG,2025-09-14,546.52
PG,2025-09-15,555.37
PG,2025-09-16,538.35
PG,2025-09-17,538.18
PG,2025-09-18,547.31
PG,2025-09-19,545.78
PG,2025-09-20,551.78
PG,2025-09-21,554.69
PG,2025-09-22,557.54
PG,2025-09-23,555.28
PG,2025-09-24,545.24
PG,2025-09-25,536.14
PG,2025-09-26,541.88
PG,2025-09-27,542.04
PG,2025-09-28,540.91
PG,2025-09-29,537.48
PG,2025-09-30,535.03
PG,2025-10-01,543.5
PG,2025-10-02,540.77
PG,2025-10-03,530.0
PG,2025-10-04,535.95
PG,2025-10-05,534.3
PG,2025-10-06,534.55
PG,2025-10-07,547.6
PG,2025-10-08,547.43
PG,2025-10-09,549.81
PG,2025-10-10,540.17
PG,2025-10-11,538.4
PG,2025-10-12,543.34
PG,2025-10-13,530.81
PG,2025-10-14,532.41
PG,2025-10-15,533.22
PG,2025-10-16,533.55
PG,2025-10-17,541.91
PG,2025-10-18,544.64
PG,2025-10-19,556.85
PG,2025-10-20,548.61
PG,2025-10-21,549.73
PG,2025-10-22,550.43
PG,2025-10-23,541.67
PG,2025-10-24,549.5
PG,2025-10-25,569.0
PG,2025-10-26,568.85
PG,2025-10-27,573.18
PG,2025-10-28,573.9
PG,2025-10-29,567.79
PG,2025-10-30,552.5
PG,2025-10-31,546.68
PG,2025-11-01,535.38
PG,2025-11-02,549.24
PG,2025-11-03,548.3
PG,2025-11-04,545.46
PG,2025-11-05,552.78
PG,2025-11-06,543.56
PG,2025-11-07,537.34
PG,2025-11-08,537.89
PG,2025-11-09,546.26
PG,2025-11-10,550.38
PG,2025-11-11,552.44
PG,2025-11-12,553.08
PG,2025-11-13,556.41
PG,2025-11-14,558.1
PG,2025-11-15,549.54
PG,2025-11-16,549.92
PG,2025-11-17,541.14
PG,2025-11-18,541.8
PG,2025-11-19,537.9
PG,2025-11-20,558.79
PG,2025-11-21,558.45
PG,2025-11-22,546.81
PG,2025-11-23,545.72
PG,2025-11-24,549.98
PG,2025-11-25,563.96
PG,2025-11-26,559.0
PG,2025-11-27,545.89
PG,2025-11-28,552.62
PG,2025-11-29,541.29
PG,2025-11-30,537.76
PG,2025-12-01,535.69
PG,2025-12-02,535.13
PG,2025-12-03,540.69
PG,2025-12-04,535.17
PG,2025-12-05,532.98
PG,2025-12-06,532.86
PG,2025-12-07,534.06
PG,2025-12-08,534.84
PG,2025-12-09,538.35
PG,2025-12-10,545.21
PG,2025-12-11,548.43
PG,2025-12-12,552.18
PG,2025-12-13,539.23
PG,2025-12-14,539.63
PG,2025-12-15,543.53
PG,2025-12-16,549.5
PG,2025-12-17,543.83
PG,2025-12-18,538.48
PG,2025-12-19,533.86
PG,2025-12-20,538.17
PG,2025-12-21,546.58
PG,2025-12-22,543.25
PG,2025-12-23,550.7
PG,2025-12-24,551.72
PG,2025-12-25,550.7
PG,2025-12-26,548.95
PG,2025-12-27,555.13
PG,2025-12-28,557.85
PG,2025-12-29,577.22
PG,2025-12-30,569.89
PG,2025-12-31,574.34
PG,2026-01-01,569.8
PG,2026-01-02,562.42
PG,2026-01-03,562.32
PG,2026-01-04,563.48
PG,2026-01-05,588.7
PG,2026-01-06,587.07
PG,2026-01-07,577.2
PG,2026-01-08,579.57
PG,2026-01-09,561.82
PG,2026-01-10,561.04
PG,2026-01-11,561.18
PG,2026-01-12,567.9
PG,2026-01-13,576.26
PG,2026-01-14,571.92
PG,2026-01-15,570.63
PG,2026-01-16,564.11
PG,2026-01-17,554.65
PG,2026-01-18,557.23
PG,2026-01-19,546.69
PG,2026-01-20,543.3
PG,2026-01-21,535.25
PG,2026-01-22,539.68
PG,2026-01-23,554.46
PG,2026-01-24,543.74
PG,2026-01-25,528.84
PG,2026-01-26,527.85
PG,2026-01-27,527.97
PG,2026-01-28,529.7
PG,2026-01-29,526.17
PG,2026-01-30,524.59
PG,2026-01-31,527.49
PG,2026-02-01,535.79
PG,2026-02-02,520.3
PG,2026-02-03,517.43
PG,2026-02-04,519.09
PG,2026-02-05,511.99
PG,2026-02-06,525.46
PG,2026-02-07,520.48
PG,2026-02-08,520.16
PG,2026-02-09,524.51
PG,2026-02-10,519.88
PG,2026-02-11,505.68
PG,2026-02-12,502.44
PG,2026-02-13,510.26
PG,2026-02-14,507.68
PG,2026-02-15,501.28
PG,2026-02-16,508.29
PG,2026-02-17,505.77
PG,2026-02-18,501.92
PG,2026-02-19,503.04
PG,2026-02-20,508.89
PG,2026-02-21,527.4
PG,2026-02-22,533.99
PG,2026-02-23,543.36
PG,2026-02-24,539.25
PG,2026-02-25,531.02
PG,2026-02-26,531.51
PG,2026-02-27,532.37
PG,2026-02-28,523.82
PG,2026-03-01,522.45
PG,2026-03-02,525.59
PG,2026-03-03,528.44
PG,2026-03-04,532.45
PG,2026-03-05,534.78
PG,2026-03-06,530.73
PG,2026-03-07,526.65
PG,2026-03-08,517.26
DIS,2025-03-09,486.14
DIS,2025-03-10,486.24
DIS,2025-03-11,484.6
DIS,2025-03-12,477.9
DIS,2025-03-13,499.41
DIS,2025-03-14,491.44
DIS,2025-03-15,488.29
DIS,2025-03-16,491.34
DIS,2025-03-17,495.78
DIS,2025-03-18,502.96
DIS,2025-03-19,516.78
DIS,2025-03-20,520.72
DIS,2025-03-21,512.54
DIS,2025-03-22,510.57
DIS,2025-03-23,512.93
DIS,2025-03-24,529.09
DIS,2025-03-25,518.11
DIS,2025-03-26,527.55
DIS,2025-03-27,528.97
DIS,2025-03-28,535.66
DIS,2025-03-29,534.84
DIS,2025-03-30,528.13
DIS,2025-03-31,534.11
DIS,2025-04-01,539.38
DIS,2025-04-02,547.3
DIS,2025-04-03,547.19
DIS,2025-04-04,542.29
DIS,2025-04-05,529.76
DIS,2025-04-06,536.31
DIS,2025-04-07,539.73
DIS,2025-04-08,531.97
DIS,2025-04-09,527.68
DIS,2025-04-10,524.0
DIS,2025-04-11,512.48
DIS,2025-04-12,506.23
DIS,2025-04-13,497.69
DIS,2025-04-14,494.62
DIS,2025-04-15,489.17
DIS,2025-04-16,477.38
DIS,2025-04-17,492.08
DIS,2025-04-18,501.42
DIS,2025-04-19,495.59
DIS,2025-04-20,497.62
DIS,2025-04-21,500.75
DIS,2025-04-22,509.77
DIS,2025-04-23,503.55
DIS,2025-04-24,511.87
DIS,2025-04-25,507.68
DIS,2025-04-26,497.61
DIS,2025-04-27,503.04
DIS,2025-04-28,512.88
DIS,2025-04-29,533.18
DIS,2025-04-30,523.67
DIS,2025-05-01,529.19
DIS,2025-05-02,525.94
DIS,2025-05-03,532.16
DIS,2025-05-04,520.55
DIS,2025-05-05,510.78
DIS,2025-05-06,504.87
DIS,2025-05-07,505.47
DIS,2025-05-08,500.63
DIS,2025-05-09,505.61
DIS,2025-05-10,513.46
DIS,2025-05-11,518.09
DIS,2025-05-12,530.83
DIS,2025-05-13,534.15
DIS,2025-05-14,524.49
DIS,2025-05-15,535.33
DIS,2025-05-16,530.49
DIS,2025-05-17,537.78
DIS,2025-05-18,550.63
DIS,2025-05-19,554.41
DIS,2025-05-20,542.11
DIS,2025-05-21,534.69
DIS,2025-05-22,545.41
DIS,2025-05-23,544.03
DIS,2025-05-24,544.68
DIS,2025-05-25,550.91
DIS,2025-05-26,556.7
DIS,2025-05-27,559.03
DIS,2025-05-28,557.28
DIS,2025-05-29,554.67
DIS,2025-05-30,561.86
DIS,2025-05-31,566.54
DIS,2025-06-01,564.36
DIS,2025-06-02,573.6
DIS,2025-06-03,572.49
DIS,2025-06-04,565.22
DIS,2025-06-05,558.82
DIS,2025-06-06,550.68
DIS,2025-06-07,548.43
DIS,2025-06-08,558.68
DIS,2025-06-09,551.97
DIS,2025-06-10,553.53
DIS,2025-06-11,548.11
DIS,2025-06-12,545.97
DIS,2025-06-13,533.74
DIS,2025-06-14,531.98
DIS,2025-06-15,530.44
DIS,2025-06-16,534.75
DIS,2025-06-17,536.55
DIS,2025-06-18,526.99
DIS,2025-06-19,535.63
DIS,2025-06-20,537.32
DIS,2025-06-21,538.92
DIS,2025-06-22,538.85
DIS,2025-06-23,534.68
DIS,2025-06-24,536.43
DIS,2025-06-25,540.27
DIS,2025-06-26,526.3
DIS,2025-06-27,522.06
DIS,2025-06-28,520.07
DIS,2025-06-29,522.07
DIS,2025-06-30,531.5
DIS,2025-07-01,525.38
DIS,2025-07-02,521.47
DIS,2025-07-03,517.48
DIS,2025-07-04,511.29
DIS,2025-07-05,508.64
DIS,2025-07-06,514.55
DIS,2025-07-07,506.48
DIS,2025-07-08,509.74
DIS,2025-07-09,496.9
DIS,2025-07-10,492.73
DIS,2025-07-11,490.3
DIS,2025-07-12,502.77
DIS,2025-07-13,500.71
DIS,2025-07-14,484.44
DIS,2025-07-15,470.13
DIS,2025-07-16,470.37
DIS,2025-07-17,474.72
DIS,2025-07-18,477.41
DIS,2025-07-19,478.61
DIS,2025-07-20,487.02
DIS,2025-07-21,483.1
DIS,2025-07-22,489.63
DIS,2025-07-23,477.79
DIS,2025-07-24,471.34
DIS,2025-07-25,458.74
DIS,2025-07-26,456.85
DIS,2025-07-27,456.54
DIS,2025-07-28,457.32
DIS,2025-07-29,457.74
DIS,2025-07-30,451.42
DIS,2025-07-31,450.13
DIS,2025-08-01,440.13
DIS,2025-08-02,449.23
DIS,2025-08-03,447.18
DIS,2025-08-04,443.92
DIS,2025-08-05,454.62
DIS,2025-08-06,446.23
DIS,2025-08-07,438.76
DIS,2025-08-08,431.61
DIS,2025-08-09,431.17
DIS,2025-08-10,433.97
DIS,2025-08-11,438.81
DIS,2025-08-12,456.07
DIS,2025-08-13,440.94
DIS,2025-08-14,444.98
DIS,2025-08-15,441.28
DIS,2025-08-16,437.41
DIS,2025-08-17,433.37
DIS,2025-08-18,427.5
DIS,2025-08-19,438.44
DIS,2025-08-20,444.01
DIS,2025-08-21,444.17
DIS,2025-08-22,453.26
DIS,2025-08-23,443.09
DIS,2025-08-24,434.34
DIS,2025-08-25,420.38
DIS,2025-08-26,415.99
DIS,2025-08-27,417.0
DIS,2025-08-28,417.64
DIS,2025-08-29,418.58
DIS,2025-08-30,409.81
DIS,2025-08-31,414.78
DIS,2025-09-01,416.27
DIS,2025-09-02,420.88
DIS,2025-09-03,409.09
DIS,2025-09-04,411.01
DIS,2025-09-05,403.75
DIS,2025-09-06,401.35
DIS,2025-09-07,404.58
DIS,2025-09-08,405.14
DIS,2025-09-09,399.99
DIS,2025-09-10,400.03
DIS,2025-09-11,390.95
DIS,2025-09-12,397.75
DIS,2025-09-13,396.53
DIS,2025-09-14,403.24
DIS,2025-09-15,400.06
DIS,2025-09-16,396.94
DIS,2025-09-17,392.41
DIS,2025-09-18,397.6
DIS,2025-09-19,393.39
DIS,2025-09-20,397.22
DIS,2025-09-21,394.94
DIS,2025-09-22,383.41
DIS,2025-09-23,380.14
DIS,2025-09-24,373.48
DIS,2025-09-25,373.67
DIS,2025-09-26,367.06
DIS,2025-09-27,372.19
DIS,2025-09-28,371.68
DIS,2025-09-29,370.69
DIS,2025-09-30,374.36
